year,region,sector,value
"2008","OH","man",0.0385239421416921
"2008","OH","mch",0.0276142616684119
"2008","OH","dat",0.0385239421416921
"2008","OH","amd",0.0160893535506733
"2008","OH","oil",0.0156801418331956
"2008","OH","hos",0.0378026779921897
"2008","OH","rnt",0.0385239421416921
"2008","OH","pla",0.0276142616684119
"2008","OH","fof",0.0160893535506733
"2008","OH","fin",0.0313983293313908
"2008","OH","tsv",0.0385239421416921
"2008","OH","nrs",0.0391869254898376
"2008","OH","sec",0.0313983293313908
"2008","OH","art",0.0160893535506733
"2008","OH","mov",0.0385239421416921
"2008","OH","fpd",0.0276142616684119
"2008","OH","slg",0.0265405396190687
"2008","OH","pri",0.0385406035632853
"2008","OH","grd",0.0292067598078009
"2008","OH","pip",0.0292067598078009
"2008","OH","sle",0.0265405396190687
"2008","OH","osv",0.0276142616684119
"2008","OH","trn",0.0292067598078009
"2008","OH","smn",0.0156801418331956
"2008","OH","fmt",0.0276142616684119
"2008","OH","pet",0.0276142616684119
"2008","OH","mvt",0.0276142616684119
"2008","OH","cep",0.0276142616684119
"2008","OH","wst",0.0385406035632853
"2008","OH","mot",0.0276142616684119
"2008","OH","adm",0.0385239421416921
"2008","OH","soc",0.0385406035632853
"2008","OH","alt",0.0385406035632853
"2008","OH","pmt",0.0276142616684119
"2008","OH","trk",0.0292067598078009
"2008","OH","fdd",0.0265405396190687
"2008","OH","gmt",0.0276142616684119
"2008","OH","wtt",0.0292067598078009
"2008","OH","wpd",0.0385406035632853
"2008","OH","wht",0.0276142616684119
"2008","OH","oth",0.0276142616684119
"2008","OH","wrh",0.0385239421416921
"2008","OH","ott",0.0276142616684119
"2008","OH","che",0.0276142616684119
"2008","OH","air",0.0292067598078009
"2008","OH","mmf",0.0276142616684119
"2008","OH","otr",0.0292067598078009
"2008","OH","min",0.0156801418331956
"2008","TN","ppd",0.0204774342289563
"2008","TN","com",0.0144088789230361
"2008","TN","amb",0.0213282740903947
"2008","TN","rec",0.022187290725493
"2008","TN","con",0.015157075511668
"2008","TN","agr",0.0198330033251029
"2008","TN","eec",0.00910137733597304
"2008","TN","use",0.00910137733597304
"2008","TN","fnd",0.0114745525789789
"2008","TN","pub",0.0144088789230361
"2008","TN","hou",0.0144088789230361
"2008","TN","ins",0.00467289699258031
"2008","TN","tex",0.0204774342289563
"2008","TN","leg",0.0144088789230361
"2008","TN","fen",0.0114745525789789
"2008","TN","uti",0.00153671806527063
"2008","TN","nmp",0.00910137733597304
"2008","TN","brd",0.0144088789230361
"2008","TN","bnk",0.00467289699258031
"2008","TN","ore",0.0144088789230361
"2008","TN","edu",0.0151833392487315
"2008","TN","ote",0.00910137733597304
"2008","TN","man",0.0144088789230361
"2008","TN","mch",0.00910137733597304
"2008","TN","dat",0.0144088789230361
"2008","TN","amd",0.022187290725493
"2008","TN","oil",0.0198330033251029
"2008","TN","hos",0.00737553219549842
"2008","TN","rnt",0.0144088789230361
"2008","TN","pla",0.00910137733597304
"2008","TN","fof",0.022187290725493
"2008","TN","fin",0.00467289699258031
"2008","TN","tsv",0.0144088789230361
"2008","TN","nrs",0.0213282740903947
"2008","TN","sec",0.00467289699258031
"2008","TN","art",0.022187290725493
"2008","TN","mov",0.0144088789230361
"2008","TN","fpd",0.00910137733597304
"2008","TN","slg",0.0114745525789789
"2008","TN","pri",0.0204774342289563
