year,sector1,sector2,value
"2002","fbp","ott",0.00269005457957298
"2002","fbp","che",2.08619495440749
"2002","fbp","air",0.172994674160875
"2002","fbp","mmf",0.00386312213532805
"2002","fbp","otr",0.0117894646432087
"2002","rec","ppd",0.0305432362210855
"2002","rec","res",0.226842716592067
"2002","rec","com",0.284770463220834
"2002","rec","amb",0.323884449149301
"2002","rec","fbp",0.101321999074179
"2002","rec","rec",0.0128571071907472
"2002","rec","con",0.163236258335359
"2002","rec","agr",0.0500295614617068
"2002","rec","eec",0.00468153260372697
"2002","rec","fnd",0.0213112002088926
"2002","rec","pub",0.0852372864980955
"2002","rec","fbt",0.0110772970377024
"2002","rec","ins",0.108007013770028
"2002","rec","tex",0.00509692837595321
"2002","rec","leg",0.176032155408198
"2002","rec","uti",0.0934408664401975
"2002","rec","nmp",0.028773822540158
"2002","rec","brd",0.0901045904046147
"2002","rec","bnk",0.345618915690239
"2002","rec","ore",0.537660353900144
"2002","rec","edu",0.0704583403117045
"2002","rec","ote",0.0139863436985442
"2002","rec","man",0.3372348438581
"2002","rec","mch",0.0465857873991299
"2002","rec","dat",0.0785417532044385
"2002","rec","amd",0.105642407165811
"2002","rec","hos",0.00923341364231709
"2002","rec","rnt",0.0625478271983177
"2002","rec","pla",0.0815490478715623
"2002","rec","fof",0.00114076744654627
"2002","rec","fin",0.0140464978574396
"2002","rec","tsv",0.481360361198555
"2002","rec","nrs",0.0365466056567383
"2002","rec","sec",0.14341832773541
"2002","rec","art",0.053857077290525
"2002","rec","mov",0.02968809536132
"2002","rec","fpd",0.0321240338654257
"2002","rec","slg",1.32056768729604
"2002","rec","pri",0.0697133511758601
"2002","rec","sle",0.219879883705878
"2002","rec","osv",0.0523751610485781
"2002","rec","trn",0.000286644889305804
"2002","rec","smn",0.00634994544404484
"2002","rec","fmt",0.112447100161843
"2002","rec","pet",0.0149142615634202
"2002","rec","mvt",0.00361437507198161
"2002","rec","cep",0.035153844859528
"2002","rec","wst",0.0358712971861475
"2002","rec","mot",0.0380494171258409
"2002","rec","adm",0.422682646535953
"2002","rec","soc",0.0468875327818167
"2002","rec","alt",0.00262187679198458
"2002","rec","pmt",0.0250109494196548
"2002","rec","fdd",1.73040695357217
"2002","rec","gmt",0.000140584816752788
"2002","rec","wpd",0.0297410241098984
"2002","rec","wht",0.0634995397383139
"2002","rec","ott",0.0255616712599219
"2002","rec","che",0.0423493834162008
"2002","rec","mmf",0.0495408037991062
"2002","rec","otr",0.00179501702696891
"2002","rec","min",0.00116246183704686
"2002","con","ppd",0.97924539496861
"2002","con","res",0.934498305696616
"2002","con","com",0.042432918564267
"2002","con","amb",0.380153426249348
"2002","con","fbp",1.73572510960079
"2002","con","rec",0.274425043349831
"2002","con","con",0.209865357155324
"2002","con","agr",0.957878075365288
"2002","con","eec",0.286319130584146
"2002","con","fnd",1.1667729206139
"2002","con","pub",0.155588665214087
"2002","con","hou",30.7940780915291
"2002","con","fbt",0.0554003795323506
"2002","con","ins",0.253505348388495
"2002","con","tex",0.320882241137393
"2002","con","leg",0.10801135417738
"2002","con","fen",0.617835014142886
"2002","con","uti",2.89124077614154
"2002","con","nmp",0.619912804106629
"2002","con","brd",4.72053699874665
"2002","con","bnk",5.45337419860729
"2002","con","ore",21.4968411350898
"2002","con","edu",0.361597554507939
"2002","con","ote",0.294680791241548
"2002","con","man",0.209976705315969
"2002","con","mch",0.722638132844447
"2002","con","dat",0.0264149120024792
"2002","con","amd",0.405052646324397
"2002","con","oil",1.09507023459895
"2002","con","hos",0.279787974908201
"2002","con","rnt",0.134182781775054
"2002","con","pla",0.887118257945691
"2002","con","fof",0.0753675906885124
"2002","con","fin",0.0987451544408935
"2002","con","tsv",0.428738878481959
"2002","con","nrs",0.261820255451016
"2002","con","sec",0.671860085667001
"2002","con","art",0.0867015103178621
"2002","con","mov",0.180406558072429
"2002","con","fpd",0.334189638924444
"2002","con","slg",13.8163347327984
"2002","con","pri",0.487944507838099
"2002","con","grd",0.0276662258953243
"2002","con","pip",0.0382633340871803
"2002","con","sle",19.2747915990116
"2002","con","osv",2.58811442298272
"2002","con","trn",0.229495399462164
"2002","con","smn",0.381538163491834
"2002","con","fmt",1.13227938031362
"2002","con","pet",1.82943526049019
"2002","con","mvt",0.233217427734628
"2002","con","cep",0.915954134561657
"2002","con","wst",0.011766669272013
"2002","con","mot",0.855131612472071
"2002","con","adm",0.164021570144366
"2002","con","soc",0.236808224477134
"2002","con","alt",0.138572153463742
"2002","con","pmt",1.2383819129467
"2002","con","trk",0.0446242135820181
"2002","con","fdd",3.3884242153835
"2002","con","gmt",0.0247156943135023
"2002","con","wtt",0.0203199000739431
"2002","con","wpd",0.433121646884625
"2002","con","wht",0.158210556252652
"2002","con","wrh",0.227321258204423
"2002","con","ott",0.085638260157213
"2002","con","che",2.20031223227338
"2002","con","air",0.0520367818174781
"2002","con","mmf",0.311227566039755
"2002","con","otr",1.17345432148432
"2002","con","min",1.28646753915657
"2002","agr","res",0.573224894161997
"2002","agr","com",0.00068556350385544
"2002","agr","fbp",120.415104746273
"2002","agr","rec",0.162464245165013
"2002","agr","con",1.43173812439458
"2002","agr","agr",29.5775581570701
"2002","agr","fbt",0.00529019048029628
"2002","agr","tex",2.48129252910134
"2002","agr","leg",0.00214693083697964
"2002","agr","ore",0.000693753521340402
"2002","agr","edu",0.0755238573560107
"2002","agr","man",0.00631225672213643
"2002","agr","amd",0.0122964488225679
"2002","agr","fof",0.662733656350632
"2002","agr","tsv",0.208564872402585
"2002","agr","slg",2.02855073865349
"2002","agr","osv",0.0231687572188697
"2002","agr","smn",0.00549512763818643
"2002","agr","mvt",0.14654688295869
"2002","agr","adm",0.609775186870856
"2002","agr","fdd",0.00228860954723103
"2002","agr","gmt",0.000790101268177645
"2002","agr","wht",0.0106401400735577
"2002","agr","ott",0.00176004588958594
"2002","agr","che",4.16222792273391
"2002","agr","mmf",0.577833606450252
"2002","agr","otr",0.0287130540767783
"2002","agr","min",0.0266744243342976
"2002","eec","ppd",0.313958401445632
"2002","eec","res",0.361132372820868
"2002","eec","com",0.785131838490419
"2002","eec","amb",0.0166158365075406
"2002","eec","fbp",0.70756117728989
"2002","eec","rec",0.0727922493091153
"2002","eec","con",24.3909809664481
"2002","eec","agr",0.375974701285648
"2002","eec","eec",8.76813994792943
"2002","eec","fnd",0.955434689257549
"2002","eec","pub",0.000824882002165396
"2002","eec","fbt",0.000747241694557122
"2002","eec","ins",0.0341557842225709
"2002","eec","tex",0.130331892817771
"2002","eec","leg",0.00154866203867014
"2002","eec","fen",0.00355584252987136
"2002","eec","uti",0.00576527406968973
"2002","eec","nmp",0.120082997544469
"2002","eec","brd",2.04343032453239
"2002","eec","bnk",0.098566015779198
"2002","eec","ore",0.114363697349345
"2002","eec","edu",0.794301140632239
"2002","eec","ote",2.02393743995384
"2002","eec","man",0.0691640877229529
"2002","eec","mch",8.4705757091429
"2002","eec","dat",0.0686027858823769
"2002","eec","amd",0.188463002978835
"2002","eec","oil",0.0379002442060891
"2002","eec","hos",0.213375064925923
"2002","eec","rnt",0.0711079879590854
"2002","eec","pla",0.970321697411713
"2002","eec","fof",0.262096634363216
"2002","eec","tsv",1.52463162740609
"2002","eec","nrs",0.202541956968621
"2002","eec","sec",0.0425340384908302
"2002","eec","art",0.0145273538163956
"2002","eec","fpd",0.0775897216696076
"2002","eec","slg",1.52948887496458
"2002","eec","pri",0.117829679716425
"2002","eec","grd",0.0339410443778123
"2002","eec","pip",2.54685504194381E-5
"2002","eec","sle",1.05980726942406
"2002","eec","osv",1.46147486420712
"2002","eec","trn",0.00920934122654707
"2002","eec","smn",0.0303732456832351
"2002","eec","fmt",2.10772152237084
"2002","eec","pet",0.127500840356349
"2002","eec","mvt",0.0606444720380713
"2002","eec","cep",5.82690108514529
"2002","eec","wst",0.263467448873806
"2002","eec","mot",4.33817806454313
"2002","eec","adm",0.831962756439776
"2002","eec","soc",0.121505446927339
"2002","eec","alt",0.119498225777151
"2002","eec","pmt",1.4026424732471
"2002","eec","trk",0.00065946192437561
"2002","eec","fdd",0.36723263992308
"2002","eec","gmt",0.00412009962333268
"2002","eec","wtt",0.00582782897967341
"2002","eec","wpd",1.03839473920398
"2002","eec","wht",0.00341263121997083
"2002","eec","wrh",0.113102357593523
"2002","eec","ott",0.00291008177007211
"2002","eec","che",0.768437749181991
"2002","eec","air",0.000698477049608027
"2002","eec","mmf",0.762160163721937
"2002","eec","otr",0.00819457818066931
"2002","eec","min",0.018956632580127
"2002","pub","ppd",0.00859528064483365
"2002","pub","res",0.130233545481256
"2002","pub","com",0.711690609108389
"2002","pub","amb",0.479926721448249
"2002","pub","fbp",0.0124883466490728
"2002","pub","rec",0.0488772766374861
"2002","pub","con",0.319561946741004
"2002","pub","agr",0.0512699419063088
"2002","pub","eec",0.0256812481183974
"2002","pub","fnd",0.429809670370895
"2002","pub","pub",23.8102408972467
"2002","pub","hou",0.0162643363888584
"2002","pub","fbt",0.0103680999676052
"2002","pub","ins",0.0632297497151711
"2002","pub","leg",0.494069647060626
"2002","pub","fen",0.0321928770045163
"2002","pub","uti",0.151002161975569
"2002","pub","nmp",0.00659147812868227
"2002","pub","brd",0.396366025717041
"2002","pub","bnk",0.267070399585053
"2002","pub","ore",0.283405937394514
"2002","pub","edu",0.411422730181536
"2002","pub","ote",0.0565814440544933
"2002","pub","man",0.802641334482039
"2002","pub","mch",0.0341849820054619
"2002","pub","dat",0.266373011674891
"2002","pub","amd",0.103970368113098
"2002","pub","oil",0.00519344618832719
"2002","pub","hos",0.248987510972567
"2002","pub","rnt",0.534686740755816
"2002","pub","pla",0.0223577829529549
"2002","pub","fof",0.00104044020815328
"2002","pub","fin",0.0216717827853909
"2002","pub","tsv",2.48111191406509
"2002","pub","nrs",0.0933150279802259
"2002","pub","sec",0.319053721772464
"2002","pub","art",0.00966778840482232
"2002","pub","mov",0.0563272263044874
"2002","pub","fpd",0.00794647022909399
"2002","pub","slg",6.73343695751123
"2002","pub","pri",0.0946373348870598
"2002","pub","grd",0.000903637162729078
"2002","pub","sle",0.0392564730488086
"2002","pub","osv",0.46422689523108
"2002","pub","trn",0.00572227944494237
"2002","pub","fmt",0.0579879507622464
"2002","pub","pet",0.00457010320425749
"2002","pub","mvt",0.0619848761363813
"2002","pub","cep",0.252551519364139
"2002","pub","wst",0.00806485749111948
"2002","pub","mot",0.0231590152623556
"2002","pub","adm",1.00978666592865
"2002","pub","soc",0.87485363872813
"2002","pub","pmt",0.00575108987773331
"2002","pub","trk",0.00256552964276064
"2002","pub","fdd",0.781427755760469
"2002","pub","gmt",0.000918706400181772
"2002","pub","wpd",0.00217862775833077
"2002","pub","wht",0.0631131561554541
"2002","pub","wrh",0.0162616802881264
"2002","pub","ott",0.00418087398165055
"2002","pub","che",0.121592689110062
"2002","pub","air",0.0195054071671175
"2002","pub","mmf",0.0565070857150701
"2002","pub","otr",0.05819362190731
"2002","ins","ppd",0.222758566424428
"2002","ins","res",1.70368108833527
"2002","ins","com",0.80462714897883
"2002","ins","amb",8.8186604247353
"2002","ins","fbp",0.830153332050031
"2002","ins","rec",0.636475437770993
"2002","ins","con",0.233591436205575
"2002","ins","agr",1.3863965494877
"2002","ins","eec",0.6978763818508
"2002","ins","fnd",12.9232377742144
"2002","ins","pub",0.472014836439007
"2002","ins","hou",5.02744526296329
"2002","ins","fbt",0.114064623960423
"2002","ins","ins",135.584284337582
"2002","ins","tex",0.59243759006557
"2002","ins","leg",1.96158848607158
"2002","ins","fen",0.137571568709914
"2002","ins","uti",0.422940455666178
"2002","ins","nmp",0.563941740302655
"2002","ins","brd",0.485416482147749
"2002","ins","bnk",4.93768068183765
"2002","ins","ore",16.0339606148707
"2002","ins","edu",0.669061754588225
"2002","ins","ote",0.388878316621477
"2002","ins","man",0.119929117701888
"2002","ins","mch",0.872609930297144
"2002","ins","amd",0.654468406441699
"2002","ins","oil",1.1820774585744
"2002","ins","hos",8.67812034469228
"2002","ins","rnt",2.19253810419701
"2002","ins","pla",0.433599085215039
"2002","ins","fof",0.470997230098977
"2002","ins","fin",1.13810069398509
"2002","ins","tsv",3.44666925322425
"2002","ins","nrs",1.9096136168544
"2002","ins","sec",5.43484636878036
"2002","ins","art",0.767686284520913
"2002","ins","mov",0.745830448206928
"2002","ins","fpd",0.33053385916194
"2002","ins","slg",0.942493399973322
"2002","ins","pri",0.175930245327315
"2002","ins","grd",0.491847902630446
"2002","ins","pip",0.0129159013367009
"2002","ins","sle",1.48490508714468
"2002","ins","osv",1.45237537659413
"2002","ins","trn",0.0030140662757986
"2002","ins","smn",0.211736778953938
"2002","ins","fmt",0.736327241807146
"2002","ins","pet",0.0705228969616894
"2002","ins","mvt",0.636185350105401
"2002","ins","cep",2.40068128963635
"2002","ins","wst",0.526711823274704
"2002","ins","mot",0.806951605610338
"2002","ins","adm",2.70536215598501
"2002","ins","soc",0.961200728972806
"2002","ins","alt",0.634506193236998
"2002","ins","pmt",0.348433212813854
"2002","ins","trk",0.923646017071834
"2002","ins","gmt",0.0371288401305553
"2002","ins","wtt",0.299510185168928
"2002","ins","wpd",0.165238904752501
"2002","ins","wht",1.33733541343037
"2002","ins","wrh",0.14038067670372
"2002","ins","ott",0.262227043905633
"2002","ins","che",1.53162480760631
"2002","ins","air",0.665549065720354
"2002","ins","mmf",0.438476523093633
"2002","ins","otr",0.524627724195734
"2002","ins","min",0.463321943392611
"2002","tex","ppd",1.25287888471474
"2002","tex","res",0.240760515044492
"2002","tex","amb",0.0368729207439629
"2002","tex","fbp",0.567645618140731
"2002","tex","rec",0.292368434499955
"2002","tex","con",1.96914405587016
"2002","tex","agr",0.286492602555099
"2002","tex","fnd",0.223450851784712
"2002","tex","pub",0.0265089706723131
"2002","tex","fbt",0.00135014006222377
"2002","tex","tex",15.9508503997639
"2002","tex","nmp",0.208461483269398
"2002","tex","brd",0.00745956626939809
"2002","tex","ore",0.029623752009246
"2002","tex","edu",0.0485304299022948
"2002","tex","ote",0.784471481869197
"2002","tex","man",0.0019549612326166
"2002","tex","mch",0.475732572071374
"2002","tex","dat",0.00268473088099806
"2002","tex","amd",1.6294526178538
"2002","tex","hos",0.329666553863078
"2002","tex","rnt",0.0774595475407202
"2002","tex","pla",1.83632737394281
"2002","tex","fof",0.103035022412262
"2002","tex","tsv",0.176071933161462
"2002","tex","nrs",1.82938631166167
"2002","tex","art",0.00131242788377232
"2002","tex","mov",0.0896904654977205
"2002","tex","fpd",2.98576242091967
"2002","tex","slg",2.01327890376958
"2002","tex","pri",0.291097186445069
"2002","tex","pip",1.19997759346508E-5
"2002","tex","sle",0.0103537701513415
"2002","tex","osv",0.65388309726288
"2002","tex","pet",0.0551900615401713
"2002","tex","mvt",0.00908592469301253
"2002","tex","cep",0.00697984066992676
"2002","tex","wst",0.0619531960886105
"2002","tex","mot",4.09933033814855
"2002","tex","adm",0.0973368850062598
"2002","tex","soc",0.465807000925099
"2002","tex","alt",12.2402755463034
"2002","tex","trk",0.000132280556753003
"2002","tex","fdd",0.431456513259166
"2002","tex","gmt",0.00601002487676288
"2002","tex","wtt",0.101992408109209
"2002","tex","wpd",0.679430291006142
"2002","tex","wht",0.00970005368304569
"2002","tex","wrh",0.00103301998583214
"2002","tex","ott",0.0170600186681606
"2002","tex","che",0.0034134128504034
"2002","tex","mmf",2.5266223502766
"2002","tex","otr",0.0407882634024453
"2002","tex","min",0.00167887970971592
"2002","leg","ppd",0.287826654466597
"2002","leg","res",1.68477261348221
"2002","leg","com",4.4487158027104
"2002","leg","amb",3.76532037508553
"2002","leg","fbp",1.10582752854306
"2002","leg","rec",0.70196445309758
"2002","leg","con",5.83058155861458
"2002","leg","agr",0.334164709499231
"2002","leg","eec",0.267737354269798
"2002","leg","fnd",0.226529352128661
"2002","leg","pub",2.92507066427131
"2002","leg","hou",1.11660129108622
"2002","leg","fbt",0.0451216013605762
"2002","leg","ins",8.81720179745615
"2002","leg","tex",0.191481350633619
"2002","leg","leg",1.67815465619063
"2002","leg","fen",1.13820162815005
"2002","leg","uti",5.23925140366864
"2002","leg","nmp",0.27902983192724
"2002","leg","brd",3.17853392812268
"2002","leg","bnk",3.0428199156806
"2002","leg","ore",11.1167467920967
"2002","leg","edu",0.31501558751231
"2002","leg","ote",0.886206114964371
"2002","leg","man",4.31893033300931
"2002","leg","mch",1.09223134901803
"2002","leg","dat",0.650834622694441
"2002","leg","amd",1.17166497156908
"2002","leg","oil",0.864300778502719
"2002","leg","hos",4.70264124435381
"2002","leg","rnt",0.396574971429761
"2002","leg","pla",0.723758881737096
"2002","leg","fof",0.170567122091764
"2002","leg","fin",0.700674639281528
"2002","leg","tsv",7.60864687255432
"2002","leg","nrs",0.711904640051641
"2002","leg","sec",3.61501811059692
"2002","leg","art",0.746089593210978
"2002","leg","mov",0.725085871863627
"2002","leg","fpd",0.332601867745023
"2002","leg","slg",8.05320916397442
"2002","leg","pri",0.278638567478414
"2002","leg","grd",0.0481049981693035
"2002","leg","pip",0.0264990926978117
"2002","leg","sle",0.415198895934599
"2002","leg","osv",2.20375315358037
"2002","leg","trn",0.123617339663379
"2002","leg","smn",0.356779991885975
"2002","leg","fmt",0.895428021680715
"2002","leg","pet",0.272681986136536
"2002","leg","mvt",0.210071920952731
"2002","leg","cep",1.75209290124815
"2002","leg","wst",0.298700046129167
"2002","leg","mot",0.734031496152167
"2002","leg","adm",3.36688834695218
"2002","leg","soc",0.332433871457386
"2002","leg","alt",0.106439842786439
"2002","leg","pmt",0.276883775354731
"2002","leg","trk",0.0241170148908582
"2002","leg","fdd",1.01350421605599
"2002","leg","gmt",0.0602335598177494
"2002","leg","wtt",0.0383973862041048
"2002","leg","wpd",0.345831936557394
"2002","leg","wht",1.27515769583558
"2002","leg","wrh",0.048107303293847
"2002","leg","ott",0.216098122884892
"2002","leg","che",2.44090007913736
"2002","leg","air",0.366518480829759
"2002","leg","mmf",1.11613741753827
"2002","leg","otr",0.243939232544859
"2002","leg","min",0.580369578719293
"2002","fen","res",5.38270067178595
"2002","fen","com",0.565771799187502
"2002","fen","amb",1.62168960209118
"2002","fen","rec",0.210272121763001
"2002","fen","con",0.0101801854122571
"2002","fen","agr",0.0407080867585231
"2002","fen","eec",0.911350304378158
"2002","fen","fnd",0.182877528094015
"2002","fen","pub",2.3725895447638
"2002","fen","fbt",0.260023763295905
"2002","fen","ins",0.387506743667364
"2002","fen","tex",0.00743389391096196
"2002","fen","leg",0.806200970900783
"2002","fen","fen",0.00683001748497851
"2002","fen","uti",0.730454876233859
"2002","fen","brd",0.470919155851356
"2002","fen","bnk",2.33816353057766
"2002","fen","ore",0.485979588465813
"2002","fen","edu",0.85702361100032
"2002","fen","man",0.23150678177881
"2002","fen","mch",1.16939722182668
"2002","fen","dat",0.447702933174108
"2002","fen","amd",1.49574766068035
"2002","fen","hos",1.44035387746969
"2002","fen","rnt",1.00360879063534
"2002","fen","fof",0.0175929793718701
"2002","fen","tsv",3.74165747945475
"2002","fen","nrs",0.44812162258906
"2002","fen","sec",4.46503459714152
"2002","fen","art",0.275298087080776
"2002","fen","mov",0.788743052961291
"2002","fen","slg",4.18013759280203
"2002","fen","pri",0.494835873931118
"2002","fen","grd",0.178824896272925
"2002","fen","pip",0.104561494190443
"2002","fen","sle",0.154453123700145
"2002","fen","osv",2.3484351016026
"2002","fen","fmt",0.137534389745489
"2002","fen","pet",0.176103637473921
"2002","fen","mvt",0.713576553246724
"2002","fen","cep",0.120621628084904
"2002","fen","wst",0.229704662601403
"2002","fen","adm",1.94976931091579
"2002","fen","soc",0.559255903822905
"2002","fen","pmt",0.0512083064032133
"2002","fen","trk",1.25607207347457
"2002","fen","gmt",0.0939021455266923
"2002","fen","wtt",1.97748388337607
"2002","fen","wht",5.64545738415547
"2002","fen","wrh",0.209356810608196
"2002","fen","ott",1.3331913894499
"2002","fen","che",0.262505647450928
"2002","fen","air",0.0112560273878616
"2002","fen","mmf",0.0909349973791526
"2002","fen","otr",1.0634280214074
"2002","fen","min",0.0178750128849993
"2002","uti","ppd",6.57428806979568
"2002","uti","res",10.5612040820785
"2002","uti","com",0.34322952009897
"2002","uti","amb",1.66899540622421
"2002","uti","fbp",11.2952090636808
"2002","uti","rec",1.74325390638827
"2002","uti","con",3.93579559333845
"2002","uti","agr",4.26777810120358
"2002","uti","eec",1.18706201343591
"2002","uti","fnd",0.504641801586706
"2002","uti","pub",0.68985906961592
"2002","uti","hou",0.00503254698137691
"2002","uti","fbt",0.89701179552293
"2002","uti","ins",0.325866075451963
"2002","uti","tex",2.36597578504215
"2002","uti","leg",0.344067435029658
"2002","uti","fen",0.48926289268341
"2002","uti","uti",15.5750688836827
"2002","uti","nmp",3.99142705967744
"2002","uti","brd",5.94430341591682
"2002","uti","bnk",0.954693368017487
"2002","uti","ore",37.4389342187885
"2002","uti","edu",3.98211295506705
"2002","uti","ote",1.35995874294112
"2002","uti","man",3.21619981702681
"2002","uti","mch",2.03625085521571
"2002","uti","dat",0.226274393794986
"2002","uti","amd",2.87478635160883
"2002","uti","oil",1.17815444401213
"2002","uti","hos",3.35817802304831
"2002","uti","rnt",1.14320899258474
"2002","uti","pla",4.57228430571166
"2002","uti","fof",0.195515064129678
"2002","uti","fin",0.655863150632106
"2002","uti","tsv",1.62997331828229
"2002","uti","nrs",1.41574242119909
"2002","uti","sec",0.322242696073426
"2002","uti","art",0.4948391165037
"2002","uti","mov",0.612719856166824
"2002","uti","fpd",0.846890341360906
"2002","uti","slg",15.3120261362983
"2002","uti","pri",1.35534971825701
"2002","uti","grd",0.0372424616704356
"2002","uti","pip",0.0560983013430633
"2002","uti","sle",0.642033293117189
"2002","uti","osv",2.6260493864755
"2002","uti","trn",0.0181136962680503
"2002","uti","smn",0.0244013375686269
"2002","uti","fmt",4.45127453563146
"2002","uti","pet",4.11375102246702
"2002","uti","mvt",1.24597526316414
"2002","uti","cep",3.38166747210275
"2002","uti","wst",0.165838806265488
"2002","uti","mot",3.40097984146837
"2002","uti","adm",1.91351408051666
"2002","uti","soc",0.508905322011535
"2002","uti","alt",0.999604243407622
"2002","uti","pmt",8.87983111837334
"2002","uti","trk",0.183049163447953
"2002","uti","fdd",1.13538211364736
"2002","uti","gmt",0.275483367524401
"2002","uti","wtt",1.88241870445752
"2002","uti","wpd",1.8372494831181
"2002","uti","wht",1.17541803975212
"2002","uti","wrh",1.42651960025449
"2002","uti","ott",0.737643338826353
"2002","uti","che",13.1432221731431
"2002","uti","air",0.0558552265799767
"2002","uti","mmf",1.07408279272146
"2002","uti","otr",0.667879517947745
"2002","uti","min",2.10991971827121
"2002","nmp","ppd",0.22851575264411
"2002","nmp","res",0.971914785117271
"2002","nmp","com",0.0592635041449042
"2002","nmp","amb",1.78278398137714
"2002","nmp","fbp",4.67981460506764
"2002","nmp","rec",0.0698917546581742
"2002","nmp","con",54.4284734322506
"2002","nmp","agr",0.00656512879721084
"2002","nmp","eec",1.65807485123917
"2002","nmp","fnd",0.252061006308276
"2002","nmp","pub",0.0204405249323548
"2002","nmp","fbt",0.000588936295507057
"2002","nmp","ins",0.013276532715162
"2002","nmp","tex",0.784071097784631
"2002","nmp","uti",0.0141286845260835
"2002","nmp","nmp",15.2100384434715
"2002","nmp","brd",1.16216949608088
"2002","nmp","bnk",0.0299859305103874
"2002","nmp","ore",0.0235524288591145
"2002","nmp","edu",0.158934152681429
"2002","nmp","ote",0.222915666538603
"2002","nmp","man",0.152207367960098
"2002","nmp","mch",1.56367501670103
"2002","nmp","dat",0.140028990150597
"2002","nmp","amd",0.0877119055310999
"2002","nmp","oil",0.275456790516954
"2002","nmp","hos",0.516888848120353
"2002","nmp","rnt",0.0763827991953319
"2002","nmp","pla",1.47327665378006
"2002","nmp","fof",0.042597774953928
"2002","nmp","tsv",1.16348557391925
"2002","nmp","nrs",0.151613751406231
"2002","nmp","sec",0.0175684640177475
"2002","nmp","art",0.0079850653573238
"2002","nmp","mov",0.00924507186133439
"2002","nmp","fpd",0.550051261708442
"2002","nmp","slg",1.1574993469533
"2002","nmp","pri",0.00240888420305316
"2002","nmp","pip",2.26928628260183E-5
"2002","nmp","sle",0.63837151029626
"2002","nmp","osv",0.601493487313299
"2002","nmp","trn",0.000522321683477742
"2002","nmp","smn",0.0893570220417826
"2002","nmp","fmt",0.914294871958661
"2002","nmp","pet",0.471025614119838
"2002","nmp","mvt",0.0520801106497533
"2002","nmp","cep",1.18926996664168
"2002","nmp","wst",0.095119307815306
"2002","nmp","mot",5.52240330367591
"2002","nmp","adm",0.29386836404222
"2002","nmp","soc",0.124856187408593
"2002","nmp","pmt",1.31536228219772
"2002","nmp","trk",0.000262928066954059
"2002","nmp","fdd",0.0148744713271836
"2002","nmp","gmt",0.000980124041832863
"2002","nmp","wpd",0.867046748585766
"2002","nmp","wht",0.00237174432661686
"2002","nmp","wrh",0.0205167263580107
"2002","nmp","ott",0.00419004161257962
"2002","nmp","che",1.8221331074811
"2002","nmp","mmf",0.997027265255713
"2002","nmp","otr",0.0283447099397356
"2002","nmp","min",0.161828426496383
"2002","brd","ppd",0.421363984181803
"2002","brd","res",3.49004955860611
"2002","brd","com",4.50840080601027
"2002","brd","amb",5.302202695147
"2002","brd","fbp",1.22946884195938
"2002","brd","rec",0.751918634707615
"2002","brd","con",7.58144169555081
"2002","brd","agr",0.507034375514136
"2002","brd","eec",0.279487381579157
"2002","brd","fnd",2.84900066837037
"2002","brd","pub",3.87905432879981
"2002","brd","hou",1.30615404372763
"2002","brd","fbt",0.146824147019273
"2002","brd","ins",1.49048833106963
"2002","brd","tex",0.246993009194741
"2002","brd","leg",3.65151523233351
"2002","brd","fen",0.508256349196866
"2002","brd","uti",1.35104760739037
"2002","brd","nmp",0.400667744146139
"2002","brd","brd",118.493423736294
"2002","brd","bnk",7.1486086462253
"2002","brd","ore",9.56264135295444
"2002","brd","edu",1.88174406895227
"2002","brd","ote",0.39522215969938
"2002","brd","man",2.89632391233584
"2002","brd","mch",1.1771127066099
"2002","brd","dat",1.37278478462838
"2002","brd","amd",1.04500341018855
"2002","brd","oil",0.222325315947871
"2002","brd","hos",1.33951085941191
"2002","brd","rnt",1.19087612654267
"2002","brd","pla",0.992118505058363
"2002","brd","fof",0.0487067626032143
"2002","brd","fin",0.160492765277805
"2002","brd","tsv",8.79329871697088
"2002","brd","nrs",0.706296670258136
"2002","brd","sec",4.06142252932691
"2002","brd","art",0.392271167323691
"2002","brd","mov",0.573459279793668
"2002","brd","fpd",0.534402343226592
"2002","brd","slg",36.4924307217447
"2002","brd","pri",0.756932906454478
"2002","brd","grd",0.240375565111677
"2002","brd","pip",0.0452391689415839
"2002","brd","sle",0.651316484917648
"2002","brd","osv",4.22613673551033
"2002","brd","trn",0.0443607136410415
"2002","brd","smn",0.10664769118585
"2002","brd","fmt",1.62820483843195
"2002","brd","pet",0.241000135594074
"2002","brd","mvt",1.00789825850587
"2002","brd","cep",2.1600955734592
"2002","brd","wst",0.544228005606303
"2002","brd","mot",0.517996811426537
"2002","brd","adm",6.41561332366629
"2002","brd","soc",0.737136237734516
"2002","brd","alt",0.227406441014729
"2002","brd","pmt",0.352913568820942
"2002","brd","trk",0.291926859331539
"2002","brd","fdd",3.28346424979512
"2002","brd","gmt",0.0766912000840532
"2002","brd","wtt",0.0416328231094967
"2002","brd","wpd",0.371030003058783
"2002","brd","wht",2.28707233426747
"2002","brd","wrh",0.12103766343323
"2002","brd","ott",0.735073566045494
"2002","brd","che",1.28135904480926
"2002","brd","air",0.712965622150919
"2002","brd","mmf",0.814886137073228
"2002","brd","otr",0.617673136369288
"2002","brd","min",0.166574532125548
"2002","bnk","ppd",0.519610689761368
"2002","bnk","res",2.76346147216057
"2002","bnk","com",3.60198016653163
"2002","bnk","amb",6.27688903059608
