"yr","Dim2","Val"
"2015","CO",329.841400884024
"2016","IA",169.574946983437
"2016","FL",950.762830370979
"2016","MD",432.742509179751
"2016","OH",606.084782845695
"2016","TN",324.39342683475
"2016","WI",292.25917634677
"2016","RI",61.4465211940286
"2016","AK",61.1911959977183
"2016","WV",66.6190559964577
"2016","AZ",314.677100855286
"2016","NH",80.959550830994
"2016","OK",178.297294545691
"2016","NE",112.149583131734
"2016","KY",210.602845700582
"2016","NM",109.215056322014
"2016","IL",772.856826730288
"2016","NC",564.447505699129
"2016","VA",601.033082562234
"2016","CT",265.349524381112
"2016","MI",475.100260826877
"2016","DE",69.2294960760694
"2016","HI",125.638795488089
"2016","GA",555.608694248154
"2016","CA",2653.34418489414
"2016","ME",59.7943112447131
"2016","MA",541.119855477635
"2016","MS",110.914265224402
"2016","WA",507.097236375729
"2016","TX",1557.01736996248
"2016","AL",215.955042537157
"2016","NV",174.20126725659
"2016","SD",49.6476543840214
"2016","MN",323.994599389754
"2016","VT",31.0965716770704
"2016","MO",293.419186865503
"2016","IN",327.138814370563
"2016","LA",229.600412016119
"2016","KS",163.803595341702
"2016","AR",114.659876041828
"2016","NY",1467.50064575693
"2016","OR",200.930972771083
"2016","ND",52.8965876259267
"2016","SC",224.273904720098
"2016","ID",67.8075585815035
"2016","NJ",553.184501980911
"2016","UT",156.052655399163
"2016","MT",46.0802549102609
"2016","DC",152.650027598983
"2016","PA",696.607736759134
"2016","WY",34.9811098369824
"2016","CO",340.406320161792
"2017","IA",171.725095040023
"2017","FL",997.974283190141
"2017","MD",445.23673645167
"2017","OH",626.882075638119
"2017","TN",334.894067310961
"2017","WI",300.046707357288
"2017","RI",62.4109473894644
"2017","AK",64.2715025073697
"2017","WV",69.9385480449625
"2017","AZ",331.968814376507
"2017","NH",83.4348503148161
"2017","OK",188.507825203157
"2017","NE",116.57634932693
"2017","KY",216.66532434999
"2017","NM",113.399497725943
"2017","IL",796.342309512744
"2017","NC",583.692445885583
"2017","VA",618.174951405922
"2017","CT",271.238812408971
"2017","MI",488.436911699125
"2017","DE",70.7526926064842
"2017","HI",129.553853925769
"2017","GA",583.464937853471
"2017","CA",2807.0689936455
"2017","ME",62.1712838254159
"2017","MA",563.429505977371
"2017","MS",114.405593793891
"2017","WA",539.902333995224
"2017","TX",1657.72802012249
"2017","AL",223.886001155402
"2017","NV",182.245569172559
"2017","SD",50.8528383237056
"2017","MN",336.269374850064
"2017","VT",31.7333251532752
"2017","MO",301.305995560111
"2017","IN",340.111793458906
"2017","LA",242.076685109465
"2017","KS",167.935607690034
"2017","AR",117.419191289833
"2017","NY",1531.364396749
"2017","OR",211.901829311382
"2017","ND",54.8623052783202
"2017","SC",234.150641672335
"2017","ID",71.3013203669851
"2017","NJ",565.474521547232
"2017","UT",164.948175962687
"2017","MT",48.1303850176529
"2017","DC",156.359118992964
"2017","PA",715.176927656836
"2017","WY",36.9819324985924
"2017","CO",361.931073036322
