year,region,hh,value
"2017","NH","hh2",3.76907391054275
"2017","NH","hh3",5.19794691822547
"2017","NH","hh4",11.2884682565827
"2017","NH","hh5",42.3311396189653
"2017","OK","hh1",4.53775237970466
"2017","OK","hh2",15.2278048390905
"2017","OK","hh3",14.6378528507677
"2017","OK","hh4",35.6148782756434
"2017","OK","hh5",48.3509535526921
"2017","NE","hh1",2.170222720618
"2017","NE","hh2",5.62794061078497
"2017","NE","hh3",7.32500597999869
"2017","NE","hh4",18.9023553703104
"2017","NE","hh5",35.9769433691898
"2017","KY","hh1",6.69955746423207
"2017","KY","hh2",16.3624840163987
"2017","KY","hh3",19.6857656140559
"2017","KY","hh4",36.6637696889873
"2017","KY","hh5",55.9496086479559
"2017","NM","hh1",3.68532970292551
"2017","NM","hh2",6.86435023722886
"2017","NM","hh3",7.65835608667185
"2017","NM","hh4",18.1898011109298
"2017","NM","hh5",32.0940580095867
"2017","IL","hh1",14.743323425279
"2017","IL","hh2",37.8407233324775
"2017","IL","hh3",52.0911327363182
"2017","IL","hh4",138.684472019489
"2017","IL","hh5",273.420707689686
"2017","NC","hh1",15.4057482202227
"2017","NC","hh2",36.436256703821
"2017","NC","hh3",41.8902760404753
"2017","NC","hh4",90.8138664037911
"2017","NC","hh5",140.087938955964
"2017","VA","hh1",12.0231187358052
"2017","VA","hh2",29.4940379285807
"2017","VA","hh3",25.4357214625581
"2017","VA","hh4",99.7798697628872
"2017","VA","hh5",186.020629062561
"2017","CT","hh1",3.78092296014166
"2017","CT","hh2",8.97825565959735
"2017","CT","hh3",13.2013936065977
"2017","CT","hh4",37.3910744130362
"2017","CT","hh5",105.544286212775
"2017","MI","hh1",12.3303515727457
"2017","MI","hh2",35.6008876227822
"2017","MI","hh3",39.7163052773375
"2017","MI","hh4",97.0405444355828
"2017","MI","hh5",173.110528813815
"2017","DE","hh1",1.38149620127612
"2017","DE","hh2",3.33920646815613
"2017","DE","hh3",4.28135224793846
"2017","DE","hh4",6.49899374099263
"2017","DE","hh5",24.144919004373
"2017","HI","hh1",1.08745259635659
"2017","HI","hh2",3.44457787187824
"2017","HI","hh3",4.76664365714798
"2017","HI","hh4",12.2755025542637
"2017","HI","hh5",39.4763652694286
"2017","GA","hh1",10.9156939285261
"2017","GA","hh2",34.9141730562043
"2017","GA","hh3",38.3758634641521
"2017","GA","hh4",102.400819929591
"2017","GA","hh5",160.165718953253
"2017","CA","hh1",42.8470525350355
"2017","CA","hh2",111.699818302687
"2017","CA","hh3",136.300388678758
"2017","CA","hh4",412.565481220659
"2017","CA","hh5",951.856095062817
"2017","ME","hh1",1.84769141025641
"2017","ME","hh2",5.00252818934978
"2017","ME","hh3",6.39189592691106
"2017","ME","hh4",11.152768968104
"2017","ME","hh5",27.2229843764844
"2017","MA","hh1",6.81092356170994
"2017","MA","hh2",18.504699621339
"2017","MA","hh3",20.6081362993599
"2017","MA","hh4",78.2522924615276
"2017","MA","hh5",224.357184660646
"2017","MS","hh1",6.591937801811
"2017","MS","hh2",12.57490866978
"2017","MS","hh3",13.9148016845781
"2017","MS","hh4",22.4192004695415
"2017","MS","hh5",25.2067367917782
"2017","WA","hh1",6.45346998844941
"2017","WA","hh2",18.1992411636908
"2017","WA","hh3",26.7589324228103
"2017","WA","hh4",77.2439804501812
"2017","WA","hh5",178.539770713693
"2017","TX","hh1",30.6975006547897
"2017","TX","hh2",91.7133025369201
"2017","TX","hh3",105.728091094621
"2017","TX","hh4",274.538129588153
"2017","TX","hh5",473.956306670696
"2017","AL","hh1",7.24398274102745
"2017","AL","hh2",15.4892040485367
"2017","AL","hh3",21.4331036740987
"2017","AL","hh4",35.425421055014
"2017","AL","hh5",63.0251660194701
"2017","NV","hh1",3.36724067100528
"2017","NV","hh2",11.1358213655517
"2017","NV","hh3",11.7079864914362
"2017","NV","hh4",32.4105711430706
"2017","NV","hh5",54.3149773598254
"2017","SD","hh1",0.803111711070649
"2017","SD","hh2",3.52372265041071
"2017","SD","hh3",3.97081757640722
"2017","SD","hh4",7.16972491541369
"2017","SD","hh5",19.327093679769
"2017","MN","hh1",6.57533702184036
"2017","MN","hh2",16.8479834335039
"2017","MN","hh3",22.1447670172188
"2017","MN","hh4",78.2206076373657
"2017","MN","hh5",121.554594751098
"2017","VT","hh1",0.794059713605746
"2017","VT","hh2",1.84658264577661
"2017","VT","hh3",2.72051278994412
"2017","VT","hh4",3.36410102223911
"2017","VT","hh5",17.5114232339472
"2017","MO","hh1",6.96533611088529
"2017","MO","hh2",18.3089827567073
"2017","MO","hh3",22.5441308744387
"2017","MO","hh4",67.2707125459336
"2017","MO","hh5",96.7659506359146
"2017","IN","hh1",7.69829597042806
"2017","IN","hh2",23.3109600262922
"2017","IN","hh3",31.2875887950314
"2017","IN","hh4",75.7920448018634
"2017","IN","hh5",82.2217632634911
"2017","LA","hh1",11.0189081546479
"2017","LA","hh2",17.9973160052429
"2017","LA","hh3",17.217187586442
"2017","LA","hh4",38.5840933314661
"2017","LA","hh5",60.333702016728
"2017","KS","hh1",3.62859926022064
"2017","KS","hh2",8.44612018272931
"2017","KS","hh3",11.3512305485184
"2017","KS","hh4",25.636473036401
"2017","KS","hh5",48.741489756822
"2017","AR","hh1",4.14785231760368
"2017","AR","hh2",11.1016024140395
"2017","AR","hh3",11.7193673547863
"2017","AR","hh4",21.8064460221947
"2017","AR","hh5",40.8094990945241
"2017","NY","hh1",25.4286508188371
"2017","NY","hh2",66.4716274830126
"2017","NY","hh3",75.3621418126523
"2017","NY","hh4",210.397941756963
"2017","NY","hh5",533.295498644399
"2017","OR","hh1",5.50887242084617
"2017","OR","hh2",11.7452592539943
"2017","OR","hh3",17.6367800177295
"2017","OR","hh4",42.1225261126277
"2017","OR","hh5",78.6458133777966
"2017","ND","hh1",0.87576412301072
"2017","ND","hh2",2.57072354111426
"2017","ND","hh3",3.52833133875917
"2017","ND","hh4",7.15170876513942
"2017","ND","hh5",17.4587987599587
"2017","SC","hh1",6.26138866330385
"2017","SC","hh2",16.0160403593855
"2017","SC","hh3",20.2593345233406
"2017","SC","hh4",47.622315041366
"2017","SC","hh5",65.0249974661457
"2017","ID","hh1",1.87605365374881
"2017","ID","hh2",6.11745286444497
"2017","ID","hh3",7.96133347514888
"2017","ID","hh4",15.127940134634
"2017","ID","hh5",25.4533023878581
"2017","NJ","hh1",11.3705918041181
"2017","NJ","hh2",26.184443324882
"2017","NJ","hh3",33.8359635030692
"2017","NJ","hh4",97.1282420582454
"2017","NJ","hh5",249.292862912962
"2017","UT","hh1",1.89583015364331
"2017","UT","hh2",8.62885175499488
"2017","UT","hh3",12.7012339784042
"2017","UT","hh4",27.6477660722874
"2017","UT","hh5",51.7556930336511
